,acousticness,artist,audio_mode,audio_valence,danceability,energy,explicit,instrumentalness,key,liveness,loudness,song_duration_ms,song_name,song_popularity,speechiness,tempo,time_signature
183,0.905,,1,0.784,0.4639999999999999,0.3279999999999999,,0.0,4,0.135,-9.005,230226,California,62,0.0407,70.859,3
184,0.405,,1,0.57,0.872,0.316,,0.0126,0,0.0849,-14.415,261546,"Dreams (Sessions, Roughs & Outtakes) - 2004 Remastered Edition",49,0.0436,119.528,4
185,0.589,Suzanne Vega,0,0.376,0.7120000000000001,0.1669999999999999,False,0.0,1,0.157,-22.047,129106,Tom's Diner,46,0.8909999999999999,96.637,4
186,0.918,,0,0.349,0.667,0.266,,0.284,9,0.136,-16.339000000000002,207866,Personal Jesus - Acoustic Version,45,0.0362,138.178,4
187,0.5760000000000001,"Grover Washington, Jr.",1,0.624,0.8029999999999999,0.488,False,0.0609,1,0.0763,-9.303,237106,Just The Two Of Us (feat. Bill Withers),65,0.0803,95.771,4
188,0.953,Carole King,1,0.303,0.624,0.158,False,0.00135,9,0.1119999999999999,-13.059,229066,(You Make Me Feel Like) A Natural Woman,62,0.0289,85.492,3
189,0.357,Simon & Garfunkel,1,0.954,0.755,0.8759999999999999,False,5.17e-06,0,0.22,-8.867,174826,Cecilia,68,0.0362,102.762,4
190,0.35,Van Morrison,1,0.597,0.593,0.4679999999999999,False,3.52e-05,7,0.0919,-11.165,272160,And It Stoned Me,50,0.0285,75.798,4
191,0.948,Leonard Cohen,0,0.18,0.474,0.0404,False,0.000263,9,0.111,-22.208,310773,Famous Blue Raincoat,58,0.0387,119.415,3
192,0.494,George Harrison,1,0.386,0.508,0.56,False,0.00611,9,0.106,-8.244,226866,All Things Must Pass,59,0.0304,122.514,4
193,0.29,John Lennon,1,0.633,0.632,0.556,False,0.0215,9,0.0779,-10.138,211666,Stand By Me - Remastered,63,0.0288,104.996,4
194,0.614,Peter Frampton,1,0.308,0.7490000000000001,0.246,False,0.000138,0,0.0967,-12.847,309760,"Baby, I Love Your Way",50,0.0383,132.153,4
195,0.3779999999999999,,1,0.471,0.6779999999999999,0.622,,0.000953,11,0.363,-8.875,262600,Solsbury Hill,21,0.0301,102.229,1
196,0.78,Emmylou Harris,1,0.311,0.476,0.318,False,2e-06,10,0.104,-10.953,213026,Boulder To Birmingham - Remastered,48,0.0304,126.495,4
197,0.55,,1,0.262,0.41,0.598,,0.00274,2,0.092,-8.515,203333,Something On Your Mind,53,0.0405,76.445,4
198,0.345,Grateful Dead,1,0.75,0.6,0.363,False,0.000333,7,0.25,-15.469,250333,Ripple,44,0.037,125.761,4
199,0.83,Joe Cocker,1,0.0862,0.387,0.1939999999999999,False,0.00145,1,0.131,-10.829,159640,You Are So Beautiful,53,0.031,121.7,4
200,0.7390000000000001,Linda Ronstadt,1,0.5,0.732,0.161,False,0.000379,11,0.105,-12.817,239399,Blue Bayou,63,0.0306,95.21,4
201,0.58,Led Zeppelin,0,0.1969999999999999,0.3379999999999999,0.34,False,0.0032,9,0.1159999999999999,-12.049,482830,Stairway To Heaven,80,0.0339,82.43299999999999,4
202,0.299,The Who,1,0.516,0.653,0.631,True,0.00265,9,0.0627,-11.334,381626,Who Are You,63,0.0461,156.32,4
203,0.505,,1,0.41,0.547,0.308,,0.0,0,0.109,-11.75,217746,Changes - 2015 Remastered Version,65,0.0377,114.719,4
204,0.0424,Creedence Clearwater Revival,1,0.622,0.598,0.797,False,0.000407,7,0.0717,-6.792999999999999,147493,Who'll Stop The Rain,66,0.0332,123.566,4
205,0.302,Janis Joplin,1,0.6579999999999999,0.4529999999999999,0.4639999999999999,False,5.96e-05,2,0.152,-10.96,271333,Me and Bobby McGee,69,0.0431,93.19,4
206,0.669,The Rolling Stones,1,0.153,0.371,0.4039999999999999,False,0.0045299999999999,7,0.0805,-6.452000000000001,341773,Wild Horses,68,0.0255,74.38600000000001,4
207,0.3879999999999999,Aerosmith,1,0.2239999999999999,0.307,0.433,False,9.08e-05,1,0.332,-10.057,266960,Dream On,79,0.0289999999999999,160.9,4
208,0.026,The Police,1,0.745,0.608,0.746,False,2.39e-06,0,0.043,-8.851,191946,Roxanne - Remastered 2003,68,0.354,134.03,4
209,0.157,,1,0.907,0.7290000000000001,0.818,,0.285,2,0.195,-9.992,267000,Bang a Gong (Get It On) - Remastered Version,62,0.0732,125.811,4
210,0.0983,Deep Purple,1,0.89,0.632,0.586,False,0.581,0,0.0535,-11.333,342173,Smoke On the Water,63,0.0284,114.243,4
211,0.6759999999999999,Santana,0,0.622,0.489,0.349,False,0.0789,2,0.0866,-14.295,196466,Black Magic Woman,64,0.0323,124.348,4
212,0.0765,Lynyrd Skynyrd,1,0.351,0.252,0.8440000000000001,False,0.00018,0,0.084,-8.121,547106,Free Bird,71,0.0572,118.158,4
213,0.5820000000000001,,1,0.902,0.474,0.917,,0.231,9,0.201,-4.19,241040,Lola - Coca Cola Version,67,0.0395,152.113,4
214,0.396,Led Zeppelin,0,0.7490000000000001,0.437,0.8640000000000001,False,0.0314,4,0.242,-7.842,295386,Black Dog,72,0.0904,81.39399999999999,4
215,0.78,Cheap Trick,1,0.736,0.8059999999999999,0.462,False,0.0134,2,0.15,-12.778,191226,I Want You to Want Me,66,0.0298,92.726,4
216,0.0889,,0,0.141,0.321,0.627,,0.00878,8,0.0699,-9.509,313466,Black Diamond,52,0.0542,132.855,4
217,0.291,Manfred Mann's Earth Band,1,0.508,0.456,0.696,False,0.000207,5,0.0853,-10.0,428133,Blinded By The Light,63,0.0653,142.156,4
218,0.4479999999999999,Tom Petty and the Heartbreakers,1,0.777,0.55,0.8240000000000001,False,0.000127,2,0.366,-5.988,214733,American Girl,72,0.0334,114.512,4
219,0.0726,Pink Floyd,1,0.207,0.322,0.265,False,0.34,2,0.366,-13.398,226666,Brain Damage,67,0.0302,133.577,4
220,0.15,Pink Floyd,0,0.171,0.472,0.366,False,0.308,11,0.0837,-12.595,382296,Comfortably Numb,75,0.0286,127.167,4
221,0.584,Derek & The Dominos,1,0.479,0.3939999999999999,0.918,False,0.332,1,0.309,-3.743,423840,Layla - 40th Anniversary Version / 2010 Remastered,74,0.0709,115.646,4
222,0.0422,Sex Pistols,1,0.168,0.3229999999999999,0.978,False,0.0001899999999999,5,0.201,-3.841,211973,Anarchy In The U.K.,54,0.118,134.222,4
223,0.0667,Jethro Tull,0,0.701,0.48,0.47,False,0.0171,7,0.067,-11.919,396186,Aqualung,64,0.044,122.569,4
224,0.233,,1,0.31,0.685,0.8059999999999999,,0.728,2,0.105,-12.151,511293,Won't Get Fooled Again - Original Album Version,47,0.0497,134.889,4
225,0.00349,,1,0.425,0.336,0.792,,0.00178,9,0.0437,-10.875,355303,Iron Man - Remastered Version,67,0.0848,155.588,4
226,0.2339999999999999,Thin Lizzy,1,0.768,0.445,0.706,False,0.000252,8,0.205,-9.803,266720,The Boys Are Back in Town,74,0.0461,80.82300000000001,4
227,0.7170000000000001,Rod Stewart,1,0.527,0.62,0.5589999999999999,False,0.433,2,0.133,-10.568,345680,Maggie May - Remastered Version,53,0.0369,129.401,4
228,0.146,,1,0.37,0.55,0.726,,0.0060799999999999,2,0.428,-8.51,307493,American Woman - Remastered,65,0.0516,92.697,4
229,0.212,,0,0.8270000000000001,0.542,0.444,,0.0519,4,0.102,-11.567,187013,Heart of Gold,60,0.0295,171.71900000000002,4
230,0.0632,Dire Straits,1,0.923,0.73,0.868,False,0.0661,5,0.318,-7.325,350400,Sultans Of Swing,68,0.0288,148.217,4
231,0.0644,,1,0.789,0.828,0.492,,0.00428,0,0.128,-9.744,257800,Dreams - 2004 Remastered Edition,80,0.0276,120.151,4
232,0.000199,,0,0.795,0.479,0.512,,0.0164,11,0.123,-12.462,232466,You Ain't Seen Nothing Yet,53,0.0382,118.953,4
233,0.937,Pink Floyd,1,0.0967,0.617,0.0457,False,0.6409999999999999,0,0.0991,-26.401,192145,"Another Brick in the Wall, Pt. 1",63,0.0344,99.48,4
234,0.0682,,0,0.391,0.41,0.7609999999999999,,0.0077,4,0.0758,-9.453,510573,Roundabout - Remastered Version,64,0.0687,132.889,4
235,0.015,Blondie,1,0.845,0.6940000000000001,0.5770000000000001,False,0.00836,4,0.0853,-14.63,275733,Heart Of Glass - Special Mix,68,0.0308,114.478,4
236,0.154,Eddie Money,1,0.85,0.642,0.6409999999999999,False,1.23e-06,2,0.0475,-12.444,210826,Baby Hold On,57,0.049,120.316,4
237,0.414,Bob Dylan,1,0.5539999999999999,0.421,0.6609999999999999,False,1.16e-06,9,0.0962,-13.126,341626,Tangled up in Blue,63,0.0433,100.965,4
238,0.0787,Rush,1,0.1889999999999999,0.345,0.795,False,0.00165,2,0.18,-7.44,1233666,2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley,53,0.108,134.141,4
239,0.00966,,1,0.785,0.7859999999999999,0.481,,0.0,2,0.0954,-11.236,334000,All Right Now,52,0.114,119.854,4
240,0.201,Bruce Springsteen,1,0.599,0.225,0.889,False,0.7340000000000001,7,0.379,-4.371,390146,Backstreets,54,0.0337,96.02,4
241,0.0821,Sweet,0,0.889,0.644,0.799,False,0.00154,4,0.055,-10.856,246573,Ballroom Blitz,59,0.0598,108.382,4
242,0.018,Ram Jam,0,0.677,0.465,0.865,False,0.00135,11,0.0769,-9.573,237893,Black Betty,68,0.098,117.528,4
243,0.3979999999999999,Tom Petty and the Heartbreakers,0,0.69,0.625,0.35,False,6.759999999999999e-05,9,0.123,-8.395,163893,Breakdown,66,0.0436,113.688,4
244,0.00316,Kansas,1,0.7929999999999999,0.483,0.7859999999999999,False,8.859999999999999e-05,7,0.446,-5.735,323000,Carry on Wayward Son,75,0.0319,126.748,4
245,0.0049,Ted Nugent,0,0.632,0.5489999999999999,0.916,False,0.123,4,0.104,-4.185,219400,Cat Scratch Fever,63,0.034,127.131,4
246,0.132,,1,0.6990000000000001,0.662,0.763,,0.0013,0,0.067,-7.475,254400,Can't Get Enough - Remastered Version,55,0.0397,126.333,4
247,0.148,,0,0.828,0.617,0.461,,0.0151,5,0.12,-14.485,288400,Cheap Sunglasses,56,0.0434,93.853,4
248,0.319,The Doobie Brothers,1,0.745,0.623,0.91,False,0.000448,9,0.081,-8.448,195306,China Grove,67,0.0384,145.624,4
249,0.00975,Boston,1,0.21,0.436,0.657,False,0.00748,5,0.0931,-8.868,467640,Foreplay / Long Time,64,0.0541,118.693,4
250,0.16,Styx,1,0.126,0.287,0.562,False,0.0,0,0.103,-7.548999999999999,365000,Come Sail Away,59,0.0304,147.622,4
251,0.266,Jackson Browne,1,0.542,0.48,0.626,False,5.7e-05,5,0.0857,-8.406,199906,Doctor My Eyes,64,0.0294,75.63,4
252,0.326,,1,0.746,0.5429999999999999,0.529,,0.0026899999999999,7,0.7090000000000001,-9.717,313840,Feel Like Makin' Love - 2015 Remastered Version,66,0.0301,85.126,4
253,0.0439,Peter Frampton,1,0.384,0.295,0.568,False,0.0117,0,0.977,-8.232000000000001,836666,Do You Feel Like We Do,48,0.0284,98.284,4
254,0.0817,The Doors,1,0.698,0.354,0.731,False,0.00119,2,0.115,-9.178,471160,L.A. Woman,66,0.0381,170.64,4
255,0.4529999999999999,Genesis,1,0.218,0.377,0.778,False,0.0,4,0.5710000000000001,-6.658,289373,The Lamb Lies Down On Broadway (Platinum Collection Version),39,0.0827,117.238,4
256,0.251,,1,0.2289999999999999,0.513,0.396,,0.177,7,0.11,-13.061,149880,Knockin' On Heaven's Door - Remastered,72,0.0299,140.208,4
257,0.481,Steely Dan,1,0.58,0.7509999999999999,0.5720000000000001,False,0.000532,0,0.105,-12.324000000000002,456640,Deacon Blues,58,0.0388,115.839,4
258,0.0966,,1,0.883,0.667,0.755,,6.94e-05,9,0.0523,-7.246,286219,Life In The Fast Lane - Remastered,72,0.069,109.535,4
259,0.25,Joe Walsh,1,0.542,0.505,0.476,False,0.00915,2,0.113,-12.897,536226,Life's Been Good,69,0.0711,99.31,4
260,0.412,Jethro Tull,0,0.3389999999999999,0.693,0.528,False,0.00355,11,0.0563,-13.094,266013,Locomotive Breath,60,0.0855,124.573,4
261,0.0129,,0,0.606,0.423,0.8340000000000001,,0.00113,9,0.1639999999999999,-5.497999999999999,501213,Like A Hurricane,47,0.037,113.876,4
262,0.583,Electric Light Orchestra,1,0.368,0.5489999999999999,0.6509999999999999,False,0.0,0,0.121,-7.097,212306,Livin' Thing,68,0.0323,122.818,4
263,0.214,Meat Loaf,1,0.492,0.326,0.872,False,0.0,2,0.461,-7.602,508333,Paradise By the Dashboard Light,65,0.122,173.38099999999997,4
264,0.0214,,1,0.497,0.2739999999999999,0.949,,0.00778,11,0.218,-8.642000000000001,406306,Paradise City,73,0.0896,100.346,4
265,0.000886,Mötley Crüe,1,0.347,0.535,0.967,False,0.0204,2,0.233,-4.082,291306,Dr. Feelgood,68,0.068,110.97,4
266,0.00582,,1,0.235,0.4029999999999999,0.88,,0.000508,0,0.319,-5.872000000000001,399693,Still of the Night - 2017 Remastered Version,60,0.0532,100.457,4
267,0.0771,,0,0.805,0.5589999999999999,0.825,,0.0,0,0.363,-10.725,223733,You Give Love A Bad Name,26,0.0401,122.821,4
268,0.000895,Winger,1,0.6759999999999999,0.5770000000000001,0.6759999999999999,False,2.29e-06,8,0.0625,-11.931,245266,Seventeen,59,0.0295,95.98,4
269,0.0478,Cinderella,0,0.149,0.367,0.445,False,0.0028399999999999,9,0.1989999999999999,-13.615,287400,Nobody's Fool,16,0.0286,67.197,4
270,0.000692,Dio,0,0.612,0.512,0.947,False,0.114,9,0.0283,-5.659,256933,Rainbow in the Dark,61,0.0401,117.461,4
271,0.0004019999999999,Ratt,1,0.2789999999999999,0.442,0.759,False,0.0081,10,0.174,-13.475,205560,Lay It Down,58,0.0354,198.117,4
272,0.0434,Quiet Riot,1,0.507,0.494,0.933,False,0.00108,2,0.228,-5.977,316866,Metal Health (Bang Your Head),63,0.0808,121.201,4
273,0.0999,Mötley Crüe,1,0.149,0.4029999999999999,0.777,False,3.28e-06,5,0.124,-6.416,240933,Home Sweet Home,66,0.0354,76.329,4
274,0.0203,Scorpions,0,0.835,0.505,0.631,False,2.21e-05,9,0.141,-10.433,237466,No One Like You,60,0.038,118.178,4
275,0.31,Lita Ford,1,0.24,0.476,0.331,False,2.82e-06,5,0.172,-14.884,283133,Close My Eyes Forever,60,0.0305,130.57399999999998,4
276,0.109,,1,0.534,0.3329999999999999,0.79,,0.0,0,0.115,-6.8020000000000005,284600,Is This Love - 2017 Remastered Version,61,0.0386,180.356,4
277,0.187,KISS,1,0.64,0.6859999999999999,0.7809999999999999,False,1.9e-05,2,0.332,-5.906000000000001,236640,Lick It Up,62,0.0523,120.191,4
278,0.0279999999999999,,1,0.607,0.723,0.541,,0.00339,0,0.133,-14.021,322933,Once Bitten Twice Shy,61,0.0303,131.675,4
279,0.1369999999999999,Bon Jovi,1,0.294,0.257,0.8029999999999999,False,0.0156,7,0.297,-3.886,308666,Wanted Dead Or Alive,67,0.0411,150.81799999999998,4
280,0.2289999999999999,Cinderella,1,0.247,0.36,0.527,False,0.000792,9,0.0536,-9.883,354640,Don't Know What You Got (Till It's Gone),59,0.0289,132.639,4
281,0.0038399999999999,Ratt,1,0.535,0.5670000000000001,0.867,False,0.088,7,0.1119999999999999,-11.541,194106,You're In Love,55,0.0484,146.00799999999998,4
282,0.0745,Van Halen,1,0.774,0.547,0.8220000000000001,False,0.00943,0,0.0645,-7.2010000000000005,239560,Jump,19,0.0292,130.138,4
283,0.036,,0,0.39,0.562,0.965,,0.0,4,0.326,-2.789,247493,Rock the Night,7,0.0613,105.305,4
284,0.0088799999999999,,1,0.628,0.49,0.951,,0.00126,11,0.376,-3.888,224960,Talk Dirty To Me - 2006 - Remaster,59,0.0966,158.075,4
285,0.0642,Dio,1,0.109,0.476,0.901,False,0.158,8,0.0557,-6.751,353786,Holy Diver,61,0.0975,91.955,4
286,0.0135,,1,0.405,0.616,0.965,,0.000174,11,0.119,-4.464,266626,Round and Round,56,0.0613,126.535,4
287,0.0025,Y&T,1,0.7859999999999999,0.423,0.696,False,2.44e-06,4,0.221,-11.589,209066,Summertime Girls - Studio Version,51,0.0335,129.02,4
288,0.00536,KISS,1,0.792,0.679,0.8590000000000001,False,5.18e-05,0,0.327,-5.945,201400,Heaven's On Fire,66,0.0665,124.324,4
289,0.0096099999999999,Cinderella,1,0.5529999999999999,0.523,0.88,False,0.000828,9,0.3289999999999999,-9.019,235733,Gypsy Road,54,0.0402,132.42600000000002,4
290,0.0194,Dokken,0,0.3429999999999999,0.298,0.612,False,9.67e-05,3,0.0906,-9.002,262200,Alone Again,60,0.0379,156.727,4
291,0.0537,,1,0.444,0.46,0.974,,7.95e-06,2,0.3289999999999999,-5.095,284973,Addicted To That Rush,4,0.156,112.684,4
292,0.013,,1,0.616,0.426,0.961,,0.0259,8,0.0621,-4.365,228533,Inside Out,47,0.07,171.41099999999997,4
293,0.00081,W.A.S.P.,0,0.478,0.296,0.83,True,0.0,1,0.263,-7.051,223533,I Wanna Be Somebody,5,0.0505,164.12400000000002,4
294,0.00122,,1,0.205,0.204,0.794,,0.0,2,0.148,-7.586,295426,Wait,51,0.0618,149.346,4
295,4.95e-05,,0,0.501,0.4629999999999999,0.926,,0.000576,5,0.0868,-3.563,271400,Over The Mountain,3,0.12,131.129,4
296,0.00434,Gary Moore,0,0.562,0.479,0.8220000000000001,False,4.76e-06,4,0.0843,-6.412000000000001,255720,Wild Frontier - Remastered 2002,48,0.0444,130.035,4
297,0.0038799999999999,,1,0.7340000000000001,0.33,0.963,,0.00714,9,0.0793,-5.509,248333,Armed And Ready - 2008 Remastered Version,4,0.106,171.59,4
298,0.159,Rainbow,0,0.778,0.498,0.858,False,0.0,7,0.262,-5.259,241893,I Surrender,59,0.0661,132.718,4
299,0.0113,Vixen,0,0.532,0.619,0.7509999999999999,False,7.87e-05,7,0.123,-11.568,265333,Edge Of A Broken Heart,54,0.0417,126.079,4
300,0.0373,Queensrÿche,1,0.266,0.562,0.991,False,1.14e-05,7,0.425,-2.654,263560,I Don't Believe In Love - Remastered 2003,53,0.0745,118.004,4
301,0.00819,Lita Ford,1,0.648,0.4679999999999999,0.743,False,7.879999999999999e-05,0,0.369,-10.845999999999998,241800,Kiss Me Deadly,55,0.0326,156.10299999999998,4
302,0.00642,Skid Row,1,0.49,0.345,0.531,False,7.28e-06,0,0.14,-12.708,313693,I Remember You,67,0.0305,176.30200000000002,4
303,0.00742,Mötley Crüe,1,0.456,0.596,0.8959999999999999,False,0.00057,0,0.372,-4.635,281960,Wild Side,61,0.0382,115.092,4
304,0.115,,1,0.33,0.462,0.488,,0.0,6,0.128,-11.143,236843,Heaven,64,0.0287,145.789,4
305,0.00864,Poison,1,0.501,0.509,0.935,False,1.17e-06,6,0.255,-3.633,238200,Fallen Angel - Remastered,57,0.0493,148.062,4
306,0.02,,1,0.447,0.489,0.953,,0.00021,0,0.113,-4.615,195853,Shout At The Devil,63,0.0858,94.443,4
307,0.00465,Cinderella,1,0.555,0.5670000000000001,0.889,False,0.000183,9,0.2689999999999999,-11.782,222466,Shake Me,54,0.0304,132.726,4
308,0.0158,Tesla,1,0.321,0.44,0.772,False,5.65e-06,9,0.0819999999999999,-8.838,318226,Modern Day Cowboy,60,0.0335,112.839,4
309,0.0606,Van Halen,1,0.746,0.531,0.626,False,0.0,0,0.0767,-13.371,227693,Why Can't This Be Love,62,0.0452,88.236,4
310,0.000373,Slaughter,0,0.552,0.516,0.733,False,0.00716,7,0.258,-11.341,226026,Up All Night,51,0.0326,98.006,4
311,0.0241,Damn Yankees,1,0.2319999999999999,0.273,0.537,False,0.0,2,0.0922,-9.612,287320,High Enough,59,0.0306,81.814,4
312,0.046,,1,0.909,0.6559999999999999,0.931,,0.0,1,0.0543,-5.827000000000001,168733,Rock And Roll All Nite,31,0.0976,144.747,4
313,0.0136,Judas Priest,1,0.8190000000000001,0.61,0.8240000000000001,False,1.75e-06,4,0.0606,-6.046,210133,Living After Midnight,64,0.0534,134.99200000000002,4
314,0.0608,W.A.S.P.,0,0.389,0.372,0.857,True,9.01e-05,5,0.187,-7.816,312400,Wild Child,59,0.0461,146.08,4
315,0.00253,Ozzy Osbourne,0,0.305,0.303,0.961,False,6.2e-05,9,0.132,-5.332999999999999,257120,Bark at the Moon,65,0.243,146.591,4
316,4.91e-05,Dokken,0,0.611,0.542,0.8390000000000001,False,0.0,3,0.0471,-4.404,273013,In My Dreams (Re-Recorded / Remastered),51,0.0487,121.026,4
317,0.159,Night Ranger,1,0.2269999999999999,0.447,0.348,False,1.98e-06,5,0.0835,-16.199,302933,Sister Christian,57,0.039,177.356,4
318,0.36,,1,0.33,0.341,0.406,,0.0519,2,0.126,-8.139,321266,Love Song,45,0.0359,79.995,4
319,0.021,,0,0.71,0.518,0.938,,0.000305,8,0.288,-5.964,227800,Ain't Talkin' 'Bout Love - 2015 Remastered Version,65,0.0416,139.138,4
320,0.0795,Kix,0,0.3379999999999999,0.537,0.382,False,0.00115,7,0.114,-15.568,257053,Don't Close Your Eyes,49,0.0245,148.061,4
321,0.0442,,1,0.4579999999999999,0.546,0.91,,5.610000000000001e-05,5,0.263,-6.736000000000001,215899,Detroit Rock City,22,0.061,90.58,4
322,0.0006519999999999,,1,0.466,0.551,0.947,,0.0002569999999999,2,0.0637,-4.671,282746,Hot For Teacher - 2015 Remastered Version,66,0.152,127.657,4
323,0.000303,Firehouse,1,0.637,0.616,0.807,False,2.37e-05,8,0.193,-11.4,235360,Don't Treat Me Bad,54,0.0348,111.054,4
324,0.0766,,1,0.2319999999999999,0.519,0.61,,6.49e-05,0,0.248,-10.255999999999998,346626,House Of Pain,54,0.036,121.324,4
325,0.000359,,1,0.446,0.601,0.8590000000000001,,0.00124,5,0.0871,-5.263,258026,Sharp Dressed Man - 2008 Remastered Version,72,0.0276,125.145,4
326,4.52e-05,,0,0.45,0.415,0.6579999999999999,,0.000735,4,0.176,-12.050999999999998,168405,Paranoid - Remastered Version,69,0.0696,163.015,4
327,0.00914,Dokken,0,0.4579999999999999,0.526,0.9,False,0.0,4,0.2769999999999999,-4.76,231693,Breaking The Chains,57,0.0531,125.349,4
328,0.186,Warrant,1,0.273,0.633,0.732,False,1.3699999999999998e-05,8,0.13,-6.785,241506,Uncle Tom's Cabin,52,0.0707,126.567,4
329,0.0105,Ozzy Osbourne,1,0.242,0.282,0.6559999999999999,False,0.0,8,0.0892,-6.557,251866,"Mama, I'm Coming Home",68,0.0302,139.352,4
330,0.148,,0,0.42,0.472,0.9,,0.000297,8,0.34,-6.406000000000001,214960,Runnin' With The Devil - 2015 Remastered Version,69,0.0582,95.826,4
331,0.0219,David Lee Roth,1,0.376,0.611,0.853,False,0.0,2,0.6709999999999999,-4.9830000000000005,243280,Just Like Paradise,54,0.034,135.558,4
332,0.551,,1,0.931,0.716,0.821,,5.68e-06,7,0.618,-4.204,197866,Since You Been Gone,65,0.0389,120.737,4
333,0.146,Vixen,1,0.563,0.657,0.5670000000000001,False,2e-05,9,0.0554,-12.871,211906,Cryin',48,0.0261,109.007,4
334,0.297,,1,0.282,0.4529999999999999,0.5429999999999999,,0.0,0,0.0928,-10.106,313226,Wind Of Change,37,0.0366,151.362,4
335,0.077,Air Supply,1,0.318,0.502,0.513,False,0.0,0,0.494,-6.473,241373,All Out of Love,66,0.0251,108.371,4
336,0.662,,1,0.27,0.561,0.42,,2.6e-06,4,0.186,-7.79,221413,Hard To Say I'm Sorry - 2007 Remastered Version,65,0.0272,72.319,4
337,0.3779999999999999,John Lennon,1,0.746,0.588,0.6559999999999999,False,0.00227,3,0.042,-6.372999999999999,212933,Woman - 2010 - Remaster,69,0.0224,79.70100000000001,4
338,0.267,Debbie Gibson,0,0.341,0.542,0.44,False,2.48e-06,10,0.147,-11.161,262413,Foolish Beat,61,0.0257,78.325,4
339,0.278,,1,0.182,0.344,0.477,,0.0128,4,0.136,-10.265999999999998,260386,Have I Told You Lately,67,0.0338,143.78,4
340,0.207,,1,0.331,0.465,0.552,,0.0,9,0.182,-7.23,207760,Every Woman In The World - Digitally Remastered 1999,49,0.0295,79.035,4
341,0.8740000000000001,Peabo Bryson,1,0.14,0.47,0.228,False,2.48e-05,3,0.133,-13.651,211400,Tonight I Celebrate My Love,65,0.0316,116.947,4
342,0.64,,1,0.209,0.207,0.358,,0.000356,10,0.166,-9.672,266266,Endless Love - Endless Love/Soundtrack Version,48,0.0289,62.33,3
343,0.42,Bad English,1,0.33,0.495,0.609,False,0.0,7,0.187,-9.902,257440,When I See You Smile,67,0.0339,135.671,4
344,0.115,,1,0.405,0.261,0.703,,0.00078,6,0.102,-7.871,234332,Drive - Remastered,65,0.0414,83.495,4
345,0.767,Kenny Rogers,1,0.292,0.5429999999999999,0.2269999999999999,False,4.29e-05,8,0.103,-11.247,234560,We've Got Tonight,62,0.0298,123.548,4
346,0.7709999999999999,Glenn Frey,1,0.44,0.62,0.186,False,0.0115,7,0.0738,-19.696,251400,Lover's Moon,58,0.0276,137.715,4
347,0.282,New Kids On The Block,1,0.305,0.598,0.282,False,0.0,11,0.105,-17.227,263933,I'll Be Loving You (Forever),64,0.0256,134.70600000000002,4
348,0.764,George Benson,1,0.345,0.5529999999999999,0.614,False,0.0,1,0.0811,-5.098,242678,Nothing's Gonna Change My Love For You,64,0.0306,136.628,4
